VendorName,TotalPurchaseDollars,PurchaseContribution
JIM BEAM BRANDS COMPANY,53078.490000000245,0.017270359848974445
SWEET BABY VINEYARD,53061.29999999974,0.017264766670159214
M S WALKER INC,53036.66000000032,0.01725674945515048
STE MICHELLE WINE ESTATES,52905.68999999996,0.017214135224236482
JIM BEAM BRANDS COMPANY,52879.9900000002,0.017205773112802747
CAMPARI AMERICA,52878.92999999969,0.01720542821637768
PERFECTA WINES,52799.74000000021,0.017179661850446185
E & J GALLO WINERY,52676.960000000385,0.017139712432475668
MARTIGNETTI COMPANIES,52600.54000000031,0.01711484735248451
M S WALKER INC,52599.25000000017,0.01711442762004284
EDRINGTON AMERICAS,52545.91999999994,0.01709707542538264
JIM BEAM BRANDS COMPANY,52525.20000000016,0.017090333676397937
PERNOD RICARD USA,52399.53999999997,0.017049447181348334
CALEDONIA SPIRITS INC,52337.88000000014,0.01702938462138695
E & J GALLO WINERY,52294.690000000104,0.017015331718942324
JIM BEAM BRANDS COMPANY,52261.44000000001,0.017004513033916056
CASTLE BRANDS CORP.,52218.80999999978,0.016990642340903393
WILLIAM GRANT & SONS INC,52204.0,0.016985823552174484
E & J GALLO WINERY,52172.26000000006,0.016975496181866747
CONSTELLATION BRANDS INC,52140.039999999775,0.01696501263204574
MCCORMICK DISTILLING CO,52132.20000000022,0.016962461699997593
DIAGEO NORTH AMERICA INC,52089.44000000027,0.016948548708366873
PERNOD RICARD USA,52050.52,0.016935885152841335
PROXIMO SPIRITS INC.,52036.3199999987,0.01693126484224324
BACARDI USA INC,52035.02,0.01693084185606218
MARTIGNETTI COMPANIES,52029.670000000086,0.01692910110523844
JIM BEAM BRANDS COMPANY,52017.92999999974,0.016925281214645607
ULTRA BEVERAGE COMPANY LLP,51958.27999999984,0.01690587265639556
BANFI PRODUCTS CORP,51889.23000000026,0.01688340558267955
CAMPARI AMERICA,51882.55999999997,0.01688123533819449
SOUTHERN WINE & SPIRITS NE,51844.62999999998,0.01686889390291494
M S WALKER INC,51805.91000000022,0.016856295422186716
DIAGEO NORTH AMERICA INC,51731.3999999998,0.01683205180650823
VINEYARD BRANDS INC,51658.099999999955,0.016808201893352692
PINE STATE TRADING CO,51650.419999999816,0.016805703021142076
BACARDI USA INC,51633.3100000003,0.016800135872246026
OLE SMOKY DISTILLERY LLC,51550.45999999944,0.016773178637526226
BACARDI USA INC,51529.89000000025,0.01676648569463958
DELICATO VINEYARDS INC,51511.99999999887,0.016760664754034038
STE MICHELLE WINE ESTATES,51497.599999999555,0.016755979368639436
M S WALKER INC,51426.90000000005,0.016732975427846963
DIAGEO NORTH AMERICA INC,51421.55999999996,0.016731237930763018
PERNOD RICARD USA,51363.0399999998,0.016712197045116787
BANFI PRODUCTS CORP,51193.04000000012,0.016656883467539123
LUXCO INC,51111.34999999985,0.016630303666642993
SAZERAC CO INC,50948.28000000032,0.016577244930786637
MARTIGNETTI COMPANIES,50931.1999999998,0.016571687543109833
JIM BEAM BRANDS COMPANY,50690.57999999985,0.01649339605465831
PERNOD RICARD USA,50680.35000000005,0.016490067478784134
SAZERAC NORTH AMERICA INC.,50661.86000000063,0.01648405131378778
PERFECTA WINES,50641.5,0.016477426699437667
CONSTELLATION BRANDS INC,50632.80000000039,0.01647459594576176
WINE GROUP INC,50618.39999999932,0.016469910560366587
ULTRA BEVERAGE COMPANY LLP,50599.9999999997,0.016463923679028884
E & J GALLO WINERY,50579.36999999955,0.016457211213702777
MANGO BOTTLING INC,50516.00000000026,0.016436592264225933
PERNOD RICARD USA,50374.13999999987,0.01639043471060709
E & J GALLO WINERY,50347.19999999982,0.01638166913543093
STATE WINE & SPIRITS,50344.74000000001,0.01638086871542604
MARTIGNETTI COMPANIES,50249.22000000036,0.016349788992307164
TREASURY WINE ESTATES,50211.19999999983,0.01633741827336872
TRINCHERO FAMILY ESTATES,50204.969999999295,0.016335391193437312
BACARDI USA INC,50066.23999999931,0.016290252060394
JIM BEAM BRANDS COMPANY,50030.999999999556,0.016278785881136196
E & J GALLO WINERY,49931.43999999963,0.016246391647114798
PINE STATE TRADING CO,49881.69999999988,0.016230207545063595
BACARDI USA INC,49830.1199999998,0.0162134247548785
PINE STATE TRADING CO,49823.90000000026,0.01621140092868728
BACARDI USA INC,49819.19999999986,0.016209871670954116
ULTRA BEVERAGE COMPANY LLP,49748.17000000034,0.01618676035674634
ULTRA BEVERAGE COMPANY LLP,49605.24000000002,0.016140254652962763
JIM BEAM BRANDS COMPANY,49600.32000000012,0.0161386538129529
PERNOD RICARD USA,49564.31999999979,0.016126940349465737
WESTERN SPIRITS BEVERAGE CO,49475.25000000011,0.016097959288554946
DIAGEO NORTH AMERICA INC,49397.91999999993,0.016072798118236722
CONSTELLATION BRANDS INC,49392.99000000034,0.0160711940244871
PERFECTA WINES,49255.79999999987,0.01602655596738169
BROWN-FORMAN CORP,49191.25,0.016005553076601467
TREASURY WINE ESTATES,49079.51999999995,0.015969199041173433
CONSTELLATION BRANDS INC,49036.10000000014,0.01595507130271216
E & J GALLO WINERY,49022.379999999954,0.015950607171627586
PERNOD RICARD USA,48968.70000000011,0.015933141096072495
DIAGEO CHATEAU ESTATE WINES,48938.5,0.01592331480170276
TRINCHERO FAMILY ESTATES,48890.939999999246,0.015907840014940174
BANFI PRODUCTS CORP,48834.24000000018,0.01588939130994836
PERFECTA WINES,48794.9600000001,0.015876610619788015
MOET HENNESSY USA INC,48775.320000000014,0.015870220274707827
M S WALKER INC,48771.10000000001,0.015868847196487953
CHARLES JACQUIN ET CIE INC,48722.310000000834,0.0158529721997234
MARTIGNETTI COMPANIES,48717.060000000114,0.015851263986297975
PINE STATE TRADING CO,48715.61000000042,0.015850792194018734
PINE STATE TRADING CO,48706.28000000019,0.015847756454731594
PINE STATE TRADING CO,48674.03999999987,0.01583726639743086
DIAGEO NORTH AMERICA INC,48648.600000000035,0.015828988883233395
PERFECTA WINES,48627.200000000004,0.015822025879938303
PALM BAY INTERNATIONAL INC,48601.81000000037,0.01581376463444019
BANFI PRODUCTS CORP,48601.20000000011,0.015813566156308797
JIM BEAM BRANDS COMPANY,48587.50000000006,0.015809108532703984
MHW LTD,48582.779999999904,0.015807572767491184
MANGO BOTTLING INC,48547.1999999998,0.01579599596107811
JIM BEAM BRANDS COMPANY,48475.32999999972,0.01577261133272212
MARTIGNETTI COMPANIES,48460.31999999944,0.0157677274691959
E & J GALLO WINERY,48438.63999999941,0.015760673361184793
JIM BEAM BRANDS COMPANY,48377.99999999976,0.015740942682688934
M S WALKER INC,48363.60000000029,0.015736257297294283
EDRINGTON AMERICAS,48348.109999999935,0.015731217254254876
DIAGEO NORTH AMERICA INC,48233.970000000045,0.015694079067521228
PERFECTA WINES,48189.289999999906,0.015679541357837806
MARTIGNETTI COMPANIES,48188.51000000007,0.01567928756612897
LUXCO INC,48180.50000000049,0.015676681320503236
DIAGEO NORTH AMERICA INC,48127.80000000019,0.015659534111454033
E & J GALLO WINERY,48028.5,0.01562722447466884
SAZERAC CO INC,47953.20000000037,0.015602723813541868
BROWN-FORMAN CORP,47924.4400000002,0.015593366057711599
SAZERAC NORTH AMERICA INC.,47882.64000000017,0.015579765425107172
ULTRA BEVERAGE COMPANY LLP,47881.44000000002,0.015579374976324223
MOET HENNESSY USA INC,47813.399999999914,0.015557236530333652
WILLIAM GRANT & SONS INC,47783.919999999714,0.01554764450523363
DIAGEO NORTH AMERICA INC,47765.52000000011,0.015541657623895932
JIM BEAM BRANDS COMPANY,47751.999999999935,0.015537258567608514
MARTIGNETTI COMPANIES,47651.69999999986,0.015504623556837608
MANGO BOTTLING INC,47632.139999999745,0.01549825924167627
MARTIGNETTI COMPANIES,47628.000000000065,0.015496912193375362
STATE WINE & SPIRITS,47586.559999999874,0.015483428695405756
LUXCO INC,47573.339999999946,0.015479127251314144
OLE SMOKY DISTILLERY LLC,47540.79999999987,0.015468539581817764
M S WALKER INC,47471.20000000045,0.015445893552409643
MARTIGNETTI COMPANIES,47436.76000000002,0.015434687672340219
ULTRA BEVERAGE COMPANY LLP,47419.18000000007,0.015428967597670725
DIAGEO NORTH AMERICA INC,47365.11999999988,0.015411377880000932
PROXIMO SPIRITS INC.,47343.520000000375,0.015404349801908858
LUXCO INC,47334.170000000966,0.015401307555142275
WINE GROUP INC,47320.16999999977,0.015396752319341364
PROXIMO SPIRITS INC.,47210.20000000015,0.015360970942128387
MARTIGNETTI COMPANIES,47187.359999999964,0.015353539400293761
M S WALKER INC,47055.96000000011,0.015310785258566053
CHARLES JACQUIN ET CIE INC,47054.69999999985,0.015310375287343924
CONSTELLATION BRANDS INC,47053.079999999834,0.015309848181486998
PERNOD RICARD USA,47038.97999999946,0.015305260408287781
CAMPARI AMERICA,46855.31999999995,0.015245502222064809
JIM BEAM BRANDS COMPANY,46854.26999999997,0.015245160579379776
SAZERAC NORTH AMERICA INC.,46807.65000000035,0.015229991644164163
JIM BEAM BRANDS COMPANY,46633.84000000015,0.015173438391700617
E & J GALLO WINERY,46626.780000000675,0.015171141251361382
PALM BAY INTERNATIONAL INC,46592.24999999993,0.015159906087633138
STATE WINE & SPIRITS,46538.6399999998,0.015142462788256959
MARTIGNETTI COMPANIES,46507.380000000136,0.015132291597462473
ULTRA BEVERAGE COMPANY LLP,46500.30000000001,0.01512998794964331
JIM BEAM BRANDS COMPANY,46441.850000000246,0.015110969840176207
PALM BAY INTERNATIONAL INC,46344.24999999985,0.015079213339166725
E & J GALLO WINERY,46340.64000000055,0.01507803873907839
AMERICAN VINTAGE BEVERAGE,46325.42999999969,0.015073089800754828
WILLIAM GRANT & SONS INC,46263.84000000014,0.01505305001697254
M S WALKER INC,46250.820000000065,0.015048813647678029
ULTRA BEVERAGE COMPANY LLP,46160.37000000015,0.015019383570666827
HEAVEN HILL DISTILLERIES,46078.529999999824,0.014992754963672814
DIAGEO NORTH AMERICA INC,46066.020000000084,0.014988684535111147
DISARONNO INTERNATIONAL LLC,46031.899999999885,0.014977582774717236
PERNOD RICARD USA,45964.939999999806,0.014955795732631286
CONSTELLATION BRANDS INC,45892.21000000002,0.014932131282647644
ULTRA BEVERAGE COMPANY LLP,45868.959999999766,0.01492456633747884
ULTRA BEVERAGE COMPANY LLP,45843.0,0.014916119628808806
PINE STATE TRADING CO,45718.80000000031,0.014875708179778563
REMY COINTREAU USA INC,45692.60000000009,0.0148671833813518
M S WALKER INC,45665.9999999998,0.014858528433330716
CONSTELLATION BRANDS INC,45648.84000000005,0.014852945015735296
ULTRA BEVERAGE COMPANY LLP,45613.37999999946,0.014841407254200354
ULTRA BEVERAGE COMPANY LLP,45422.99999999966,0.014779462554793038
DIAGEO NORTH AMERICA INC,45420.60000000011,0.014778681657227382
MOET HENNESSY USA INC,45376.23999999989,0.01476424806721937
WINE GROUP INC,45369.3699999994,0.014762012747937097
DIAGEO CHATEAU ESTATE WINES,45361.43999999982,0.014759432532230225
CONSTELLATION BRANDS INC,45343.61999999958,0.014753634367804054
MARTIGNETTI COMPANIES,45260.80000000012,0.014726686894304286
HEAVEN HILL DISTILLERIES,45252.29999999978,0.014723921215425286
KOBRAND CORPORATION,45239.039999999986,0.014719606756374288
DIAGEO NORTH AMERICA INC,45202.300000000156,0.01470765251613783
NICHE W & S,45187.79999999987,0.01470293459334434
WINE GROUP INC,45150.56000000044,0.014690817666115137
JIM BEAM BRANDS COMPANY,45123.82000000004,0.014682117165736011
MHW LTD,45015.119999999995,0.014646749013484802
WINE GROUP INC,44998.38000000006,0.014641302252963343
JIM BEAM BRANDS COMPANY,44994.73999999983,0.014640117891655131
PHILLIPS PRODUCTS CO.,44964.17000000057,0.014630171208910947
M S WALKER INC,44923.500000000284,0.014616938248910338
BANFI PRODUCTS CORP,44852.79999999972,0.014593934308117519
WILLIAM GRANT & SONS INC,44767.799999999814,0.014566277519328666
DELICATO VINEYARDS INC,44751.199999999924,0.014560876311165228
PERFECTA WINES,44596.23999999988,0.014510456358333151
LATITUDE BEVERAGE COMPANY,44582.56000000043,0.014506005242208245
JIM BEAM BRANDS COMPANY,44533.23999999976,0.014489957797230762
BANFI PRODUCTS CORP,44523.000000000226,0.01448662596761682
SOUTHERN WINE & SPIRITS NE,44505.80000000011,0.014481029535061855
CONSTELLATION BRANDS INC,44488.43999999966,0.014475381042669062
M S WALKER INC,44446.67999999991,0.014461793425024159
MCCORMICK DISTILLING CO,44440.110000000044,0.014459655717937812
MARTIGNETTI COMPANIES,44428.350000000006,0.014455829319865362
JIM BEAM BRANDS COMPANY,44428.32999999963,0.014455822812385524
MARTIGNETTI COMPANIES,44421.75,0.014453681851559399
PERNOD RICARD USA,44420.21999999993,0.014453184029361176
MARTIGNETTI COMPANIES,44405.52999999977,0.014448404285510434
PINE STATE TRADING CO,44402.23999999986,0.014447333805097341
LABELLE VYDS AND WINERY,44325.629999999976,0.01442240690404895
MARTIGNETTI COMPANIES,44308.79999999993,0.014416930859868738
MARTIGNETTI COMPANIES,44298.99000000015,0.014413738941068586
ULTRA BEVERAGE COMPANY LLP,44250.52000000002,0.014397968063979165
MARTIGNETTI COMPANIES,44212.5,0.014385597345040885
STE MICHELLE WINE ESTATES,44169.750000000284,0.014371687607150099
FLAG HILL WINERY & VINEYARD,44086.00000000001,0.014344437535843314
DIAGEO CHATEAU ESTATE WINES,43984.71000000008,0.01431148040482656
ULTRA BEVERAGE COMPANY LLP,43942.00000000026,0.014297583681895171
MHW LTD,43927.00000000005,0.014292703072108831
MARTIGNETTI COMPANIES,43904.88000000015,0.01428550579954404
SAZERAC NORTH AMERICA INC.,43889.460000000516,0.014280488532683868
SAZERAC CO INC,43886.7,0.014279590500483025
JIM BEAM BRANDS COMPANY,43829.11000000029,0.014260852212643688
MARTIGNETTI COMPANIES,43758.719999999936,0.01423794913778652
MARTIGNETTI COMPANIES,43685.76000000009,0.014214209851786137
CAMPARI AMERICA,43642.799999999945,0.014200231785358204
CONSTELLATION BRANDS INC,43605.0,0.01418793264869681
CONSTELLATION BRANDS INC,43574.400000000074,0.014177976204732837
FABRIZIA SPIRITS LLC,43538.51999999992,0.01416630178612402
PINE STATE TRADING CO,43421.85999999973,0.014128343656946183
ULTRA BEVERAGE COMPANY LLP,43410.07999999953,0.014124510751393964
BACARDI USA INC,43391.93999999984,0.014118608467292534
VINEYARD BRANDS INC,43308.80000000028,0.014091556874117289
PERNOD RICARD USA,43296.65999999991,0.014087606833930146
BACARDI USA INC,43294.14999999998,0.014086790145225934
PERFECTA WINES,43281.829999999936,0.014082781537721458
M S WALKER INC,43272.45000000019,0.014079729529735194
JIM BEAM BRANDS COMPANY,43208.1000000001,0.014058791713752052
ULTRA BEVERAGE COMPANY LLP,43198.48000000039,0.014055661616009215
SOUTHERN WINE & SPIRITS NE,43104.49000000053,0.01402507971508847
WILLIAM GRANT & SONS INC,43097.100000000166,0.014022675201333648
E & J GALLO WINERY,43095.67999999977,0.014022213170273752
PROXIMO SPIRITS INC.,43095.679999999724,0.014022213170273738
MARTIGNETTI COMPANIES,43089.52000000019,0.014020208866521661
MARTIGNETTI COMPANIES,43085.93999999983,0.01401904402765255
JIM BEAM BRANDS COMPANY,43047.30000000007,0.014006471576843187
DIAGEO NORTH AMERICA INC,42999.04,0.013990769028290797
SAZERAC CO INC,42933.600000000086,0.013969476554663242
STATE WINE & SPIRITS,42915.11000000011,0.013963460389666702
PERNOD RICARD USA,42903.839999999545,0.0139597934248471
E & J GALLO WINERY,42890.39999999949,0.013955420398478581
ULTRA BEVERAGE COMPANY LLP,42857.69999999989,0.013944780669144634
ULTRA BEVERAGE COMPANY LLP,42820.8799999996,0.013932800398989167
MARTIGNETTI COMPANIES,42784.959999999825,0.013921112965421045
MARTIGNETTI COMPANIES,42645.779999999955,0.013875827414084184
MARTIGNETTI COMPANIES,42542.429999999964,0.013842200012656765
DIAGEO NORTH AMERICA INC,42498.20000000015,0.013827808721267033
STATE WINE & SPIRITS,42393.27999999999,0.013793670482681927
DIAGEO NORTH AMERICA INC,42375.86999999998,0.01378800572158999
PINE STATE TRADING CO,42348.139999999956,0.01377898310096509
REMY COINTREAU USA INC,42293.30000000005,0.013761139591586506
PINE STATE TRADING CO,42286.579999999936,0.013758953078402218
E & J GALLO WINERY,42274.85000000021,0.013755136441549442
"PREMIUM PORT WINES, INC.",42208.14000000017,0.013733430742959941
JIM BEAM BRANDS COMPANY,42142.18999999971,0.013711972328599477
PALM BAY INTERNATIONAL INC,42111.6799999995,0.013702045168294128
TREASURY WINE ESTATES,42093.989999999685,0.013696289302486245
CONSTELLATION BRANDS INC,41986.39999999983,0.01366128231535928
ULTRA BEVERAGE COMPANY LLP,41754.719999999455,0.013585899670340237
MOET HENNESSY USA INC,41740.86000000003,0.013581389986897906
DIAGEO NORTH AMERICA INC,41727.60000000004,0.013577075527846844
MAJESTIC FINE WINES,41687.729999999894,0.013564102867034883
BACARDI USA INC,41686.19999999987,0.013563605044836674
CONSTELLATION BRANDS INC,41644.559999999554,0.013550056472069876
BROWN-FORMAN CORP,41604.65999999998,0.013537074050038529
PHILLIPS PRODUCTS CO.,41599.19,0.013535294254336474
JIM BEAM BRANDS COMPANY,41528.80000000012,0.01351239117947946
MAJESTIC FINE WINES,41523.99999999989,0.013510829384347778
BACARDI USA INC,41517.92999999995,0.013508854364254285
TREASURY WINE ESTATES,41485.739999999925,0.013498380575652934
Dunn Wine Brokers,41484.60000000006,0.01349800964930922
ULTRA BEVERAGE COMPANY LLP,41437.720000000096,0.0134827561168572
MAJESTIC FINE WINES,41431.04000000014,0.013480582618632393
VINEYARD BRANDS INC,41400.45000000017,0.013470629428408265
CASTLE BRANDS CORP.,41384.95999999982,0.013465589385368857
DIAGEO NORTH AMERICA INC,41377.919999999875,0.013463298752509185
BANFI PRODUCTS CORP,41320.79999999972,0.013444713390443005
PINE STATE TRADING CO,41312.040000000175,0.01344186311432797
ULTRA BEVERAGE COMPANY LLP,41270.74000000002,0.013428425168716378
PERNOD RICARD USA,41205.80000000002,0.013407295382081673
MARTIGNETTI COMPANIES,41078.95000000011,0.01336602169198912
PALM BAY INTERNATIONAL INC,41067.36000000059,0.013362250607494412
JIM BEAM BRANDS COMPANY,41038.919999999984,0.013352996971339442
JIM BEAM BRANDS COMPANY,40988.5500000001,0.013336607883677172
FLAG HILL WINERY & VINEYARD,40949.24999999992,0.013323820686037078
CONSTELLATION BRANDS INC,40929.280000000435,0.013317322967541786
EDRINGTON AMERICAS,40913.59999999996,0.01331222110344505
ULTRA BEVERAGE COMPANY LLP,40892.52000000002,0.013305362219825423
MARTIGNETTI COMPANIES,40818.78000000002,0.013281369142116103
CONSTELLATION BRANDS INC,40804.190000000024,0.01327662193566399
E & J GALLO WINERY,40768.00000000027,0.013264846651119721
MARTIGNETTI COMPANIES,40713.00000000003,0.013246951081903307
M S WALKER INC,40621.30000000007,0.013217114287409902
MARTIGNETTI COMPANIES,40618.19999999992,0.013216105628054023
M S WALKER INC,40607.59999999993,0.013212656663805063
BACARDI USA INC,40560.48000000012,0.013197325041596509
ULTRA BEVERAGE COMPANY LLP,40526.64000000009,0.013186314385918666
M S WALKER INC,40441.49999999987,0.013158612044771707
CASTLE BRANDS CORP.,40380.900000000016,0.01313889438123521
BACARDI USA INC,40341.50999999991,0.013126077899936422
E & J GALLO WINERY,40318.56000000039,0.01311861056696358
